Product Name;Category;Price (€);Quantity Sold;Revenue Total;Transaction Date;Country ;Store-ID;Duplicate Col;Duplicate Col 
Product 5630;Drink;3654,67;NaN;3,116.04;06-07-2019;France;S-34;X;X
Product 5631;;;;3,865.74;23-12-2023;;S-11;X;X
Product 5632;Drink;1329,91;NaN;437,76;2019/08/07;Portugal;;X;X
Product 5633;Snack;3119,22;NaN;3,438.54;02/01/2019;Portugal;;X;X
Product 5634;Snack;54.74;;4,698.30;01-04-2023;Portugal;;X;X
Product 5635;Drink;2933,21;NaN;;08-08-2019;France;;X;X
Product 5636;Snack;4942,18;25;3,747.78;2022-06-11;France;;X;X
Product 5637;Drink;4,027.47;;;2021/12/26;Germany;S-5;X;X
Product 5638;Food;3,195.47;;350,79;2022-01-04;;;X;X
Product 5639;Food;1824,18;;;2023/10/03;France;S-22;X;X
;Snack;3041;NaN;382;;;;X;X
Product 5641;Drink;790.40;;;21/10/2023;France;S-32;X;X
Product 5642;Food;;NaN;436;2019-03-17;France;S-34;X;X
Product 5643;;;NaN;2679,68;2020/06/05;France;;X;X
Product 5644;;3480;78;3226,05;22-06-2021;Germany;;X;X
Product 5645;;1156,33;;1989;2024/09/02;Portugal;;X;X
Product 5646;Drink;2,872.39;;3,307.31;2020-06-01;Portugal;;X;X
Product 5647;Snack;4845,88;;3,993.74;2023/01/20;France;;X;X
Product 5648;Drink;;NaN;820.66;02/09/2024;France;;X;X
Product 5649;Snack;;65;;13-07-2018;;;X;X
Product 5650;Drink;;98;3716;2022-07-20;Portugal;;X;X
Product 5651;Drink;4672;5;3,569.16;18-08-2019;;;X;X
Product 5652;Drink;1288;;3,221.25;2023-10-01;;;X;X
Product 5653;Food;4,907.41;NaN;209,52;05/10/2018;Portugal;S-40;X;X
Product 5654;;219;92;4978,47;25-08-2019;France;S-13;X;X
;;3735;;;2024/05/04;Portugal;;X;X
Product 5656;Drink;3467;NaN;791.55;2018-12-28;Portugal;;X;X
Product 5657;;1125,65;;3,636.64;16/09/2022;Germany;S-17;X;X
Product 5658;;621,78;;;2024/10/19;France;;X;X
Product 5659;Snack;3153,11;6;;23/05/2021;;S-6;X;X
Product 5660;Food;;NaN;2594,16;;Portugal;S-46;X;X
Product 5661;;1739;69;453;2018/04/17;Portugal;S-11;X;X
Product 5662;Drink;2646;25;1337,32;2019-12-12;France;;X;X
Product 5663;Drink;4431;NaN;2,544.77;2020-04-03;Portugal;;X;X
Product 5664;Snack;;NaN;1535;2022/09/25;Germany;;X;X
Product 5665;;4,901.75;94;1251;2023-06-16;France;;X;X
Product 5666;Drink;4334;66;1240;17-08-2019;France;;X;X
Product 5667;Drink;;;693;22/12/2021;;;X;X
Product 5668;Food;3082,66;;;2020/06/14;;;X;X
Product 5669;;;70;2505;2023-09-04;Germany;;X;X
;Food;1,899.43;21;;2024-04-13;France;;X;X
Product 5671;Food;;55;216.64;31/10/2018;Portugal;S-42;X;X
Product 5672;;;69;2,918.79;2022-11-27;France;;X;X
Product 5673;Food;4201;NaN;407,97;2021/06/17;Germany;;X;X
Product 5674;;2708,80;NaN;1870,92;2023/07/23;;S-8;X;X
Product 5675;;2238;NaN;2985,85;2019-06-15;Germany;;X;X
Product 5676;;2,244.55;NaN;53.01;06/02/2021;France;;X;X
Product 5677;Food;;;;2021/10/10;France;;X;X
Product 5678;;80.18;25;3,846.33;06/01/2024;Portugal;;X;X
Product 5679;;1766,60;;4,643.51;2023-02-02;Germany;;X;X
Product 5680;Drink;1829;NaN;4846,89;;France;;X;X
Product 5681;Food;135;NaN;140.74;2024-04-11;Portugal;S-23;X;X
Product 5682;Food;4774,46;NaN;4915;2021/04/20;;;X;X
Product 5683;;339.26;;721,70;20-02-2023;;;X;X
Product 5684;Drink;3396,95;63;;18/07/2024;Germany;S-28;X;X
;Drink;2115,80;34;1016,75;26-11-2019;Germany;S-34;X;X
Product 5686;Snack;1580,17;NaN;4,584.90;2019/10/03;Germany;S-10;X;X
Product 5687;Snack;;11;2118;2024/04/19;Germany;;X;X
Product 5688;Drink;2860;;1408,07;2023-05-01;Portugal;S-7;X;X
Product 5689;Food;644;;;25/05/2023;;S-32;X;X
Product 5690;Food;1,511.11;NaN;;19-04-2019;Germany;;X;X
Product 5691;;1226;54;;2022/10/17;France;S-32;X;X
Product 5692;Snack;1537;NaN;;2018/08/19;Portugal;S-47;X;X
Product 5693;Drink;;;;2020-07-14;;;X;X
Product 5694;;4843;;;2020/12/10;;S-5;X;X
Product 5695;Food;1068;51;626,69;2020-06-29;France;;X;X
Product 5696;;;;;04-11-2024;Portugal;;X;X
Product 5697;;2917;84;1834,82;2021-05-15;Portugal;S-25;X;X
Product 5698;Drink;3613,41;;290,23;30/05/2022;Germany;S-31;X;X
Product 5699;;2863,35;NaN;3442;2022-01-16;;;X;X
;Drink;;NaN;316,82;;Germany;S-8;X;X
Product 5701;Snack;2173;17;2,635.54;2023-05-19;France;S-1;X;X
Product 5702;;;44;1,720.43;21-06-2018;Germany;;X;X
Product 5703;Food;;NaN;;2021-03-21;;;X;X
Product 5704;Food;1650,49;90;1722,63;30/03/2023;Germany;;X;X
Product 5705;;2,768.64;NaN;2,393.75;08-09-2020;France;;X;X
Product 5706;Snack;;13;4224;2020/06/09;;;X;X
Product 5707;Food;;44;4480;2019-04-16;Germany;;X;X
Product 5708;Snack;1979,94;54;4437,34;2024-07-02;France;;X;X
Product 5709;;;9;4926;05/07/2024;;;X;X
Product 5710;Snack;245.88;;;2020-05-11;;;X;X
Product 5711;Drink;;5;4708;04-11-2023;Portugal;;X;X
Product 5712;Food;4237,82;;1371,51;05/10/2023;Portugal;S-29;X;X
Product 5713;Snack;2,710.30;NaN;1866,96;2024/07/12;;;X;X
Product 5714;Food;4277,69;NaN;2529;2024-06-14;France;;X;X
;Snack;2,818.31;;3290,90;11-11-2020;Portugal;;X;X
Product 5716;Food;127;NaN;2373,63;24-09-2020;Portugal;;X;X
Product 5717;Food;2,162.43;NaN;4,571.84;22-03-2022;;;X;X
Product 5718;;1,085.07;9;4036;2020-08-05;France;;X;X
Product 5719;Snack;;NaN;2396,84;2024-02-20;Portugal;;X;X
Product 5720;;1,063.51;NaN;;;France;S-24;X;X
Product 5721;Food;;46;;2018-06-22;;;X;X
Product 5722;Snack;1445,48;NaN;1,657.32;2023-08-13;Germany;;X;X
Product 5723;Snack;930.22;;1,932.69;08/05/2023;France;;X;X
Product 5724;Drink;1,610.80;48;827;2019-10-19;Germany;;X;X
Product 5725;Food;;69;1,477.80;2023/10/28;France;;X;X
Product 5726;Drink;1,880.31;NaN;1,153.64;2019/05/23;France;;X;X
Product 5727;Drink;;;1608,00;20-09-2018;Portugal;;X;X
Product 5728;Snack;2,366.99;NaN;4308,50;2020/04/19;Portugal;S-1;X;X
Product 5729;Drink;3,109.75;21;;23-11-2023;Portugal;S-25;X;X
;Food;1119;38;3741,02;12-05-2018;;;X;X
Product 5731;;3258,53;57;140.48;28-12-2018;Germany;S-13;X;X
Product 5732;Drink;683.30;61;4126;2023/06/17;France;S-19;X;X
Product 5733;Drink;108,46;NaN;2,713.56;2021/04/03;Germany;;X;X
Product 5734;Snack;1256,81;;1653,20;16-03-2018;France;;X;X
Product 5735;Snack;326.29;;;27-01-2022;France;S-8;X;X
Product 5736;Snack;1,139.77;97;1551,04;24-08-2023;Portugal;S-25;X;X
Product 5737;;2581;75;3708;2024-02-26;Germany;;X;X
Product 5738;Snack;691;NaN;2366,81;22-04-2021;;;X;X
Product 5739;Food;2473,22;NaN;4,469.40;2023-07-26;Germany;;X;X
Product 5740;Food;3,023.25;20;;;France;;X;X
Product 5741;Snack;4447,29;;4264;2018-08-25;Germany;S-33;X;X
Product 5742;Snack;;NaN;478,67;2020/02/18;Germany;;X;X
Product 5743;;1657;51;1558;18-06-2024;Germany;;X;X
Product 5744;;4310;51;4,196.12;25-01-2024;Portugal;S-10;X;X
;Food;4213;62;4043;2018-10-21;Portugal;;X;X
Product 5746;;;81;2924,50;20/10/2020;;S-37;X;X
Product 5747;Snack;;;3,575.88;2018-09-21;Germany;S-35;X;X
Product 5748;;1618,04;;4203;2023-06-22;;S-7;X;X
Product 5749;Snack;1,008.70;;;2021/08/25;;;X;X
Product 5750;Food;621,59;;;14-05-2022;;;X;X
Product 5751;Drink;;NaN;3,130.98;12-08-2024;;;X;X
Product 5752;;3,943.01;NaN;979.28;2019/03/13;;S-17;X;X
Product 5753;Food;1,067.22;NaN;282,27;27-04-2023;Portugal;;X;X
Product 5754;Food;;22;1084,95;06/05/2024;;S-49;X;X
Product 5755;;4,964.48;30;3331;20/09/2023;Portugal;;X;X
Product 5756;Drink;;60;2737,62;2022/05/23;France;S-3;X;X
Product 5757;Snack;;69;2504;2023-11-20;Germany;S-36;X;X
Product 5758;Food;1091,72;43;3313;14/07/2020;Germany;;X;X
Product 5759;Food;2070,84;NaN;1181,01;12/03/2022;France;;X;X
;Drink;;27;;;;;X;X
Product 5761;Snack;;NaN;627.16;2024/08/12;;;X;X
Product 5762;Food;;NaN;1803,37;2021-02-15;France;S-50;X;X
Product 5763;Drink;17;87;3668;2018/05/01;France;S-33;X;X
Product 5764;;;;3061;2021/04/04;Portugal;;X;X
Product 5765;Drink;3987;33;;2020-08-08;;S-35;X;X
Product 5766;Drink;3,071.81;;4,673.89;20/06/2021;;S-31;X;X
Product 5767;Food;3119;NaN;1,068.71;2019/03/22;Portugal;;X;X
Product 5768;Snack;676;87;4,071.67;2020-09-13;;;X;X
Product 5769;;424,07;NaN;;11-09-2022;;S-24;X;X
Product 5770;Drink;3201;;3705;2021-11-30;France;;X;X
Product 5771;;3,639.62;;1681;2024/04/05;France;S-38;X;X
Product 5772;Snack;4489;38;4337,89;11/04/2018;Portugal;;X;X
Product 5773;;;83;4,277.71;2022/06/17;;;X;X
Product 5774;;2366;NaN;48,77;04/07/2018;;;X;X
;Food;;;1871;2024-06-27;Germany;;X;X
Product 5776;Snack;2,267.22;NaN;3,777.30;10-11-2022;Portugal;;X;X
Product 5777;Drink;1856,25;;2249;06/04/2024;;S-15;X;X
Product 5778;Food;;70;326.59;19/05/2020;France;;X;X
Product 5779;Food;4152,03;;4778;05/04/2022;Portugal;S-26;X;X
Product 5780;Drink;4,213.85;NaN;1981,02;;France;S-40;X;X
Product 5781;Snack;3,532.94;NaN;2730;2019-05-17;Portugal;;X;X
Product 5782;;4024;;4392,25;05/04/2018;Germany;S-38;X;X
Product 5783;Snack;;;1275,06;2024/01/20;Portugal;;X;X
Product 5784;Snack;4415;NaN;3147,12;2023/09/13;Germany;S-32;X;X
Product 5785;;4729,32;67;571;03/05/2023;;S-42;X;X
Product 5786;;;;;2024-05-05;France;S-26;X;X
Product 5787;;;NaN;2,948.04;2021/09/21;Portugal;;X;X
Product 5788;Snack;3,228.44;;1372,72;2019/02/16;Germany;;X;X
Product 5789;Drink;522.44;83;;2019-12-11;France;;X;X
;Snack;;;;07/08/2024;Portugal;;X;X
Product 5791;Drink;3742;70;3156,16;30/07/2022;Germany;S-36;X;X
Product 5792;Snack;4210,57;;3,679.94;2020-05-25;;S-37;X;X
Product 5793;Drink;;47;;2024-01-04;Portugal;S-34;X;X
Product 5794;;171;NaN;4025;09/03/2023;;S-32;X;X
Product 5795;Snack;4069,34;NaN;;2022-06-19;Portugal;S-9;X;X
Product 5796;Snack;4,333.88;60;1014,56;26-05-2023;Germany;;X;X
Product 5797;Food;;NaN;1,840.41;30/12/2018;Portugal;S-36;X;X
Product 5798;Drink;;NaN;3,252.60;05/02/2021;Germany;;X;X
Product 5799;Snack;1,482.99;25;;2018/07/25;Portugal;S-30;X;X
Product 5800;Snack;658.94;57;4318;;France;;X;X
Product 5801;;4876;NaN;;2020-11-23;Germany;;X;X
Product 5802;Drink;4465,94;10;4,910.30;24-09-2021;Portugal;;X;X
Product 5803;Drink;653.81;;;31/01/2024;France;;X;X
Product 5804;Snack;3593,01;NaN;500.25;03-09-2018;;S-28;X;X
;Drink;3302,66;65;4,676.59;25-09-2019;Portugal;S-28;X;X
Product 5806;Drink;1647;37;1276,87;2024/09/02;Germany;;X;X
Product 5807;Drink;2811;27;4488,14;2024/05/30;Portugal;S-46;X;X
Product 5808;Drink;1139,89;;164;2018-08-16;Portugal;;X;X
Product 5809;Drink;20,42;;;15/10/2023;Portugal;;X;X
Product 5810;Food;;;4195;27-04-2022;France;S-25;X;X
Product 5811;Food;2,184.69;34;4282,86;14/01/2020;France;;X;X
Product 5812;Snack;687.35;15;2665;11-04-2022;France;;X;X
Product 5813;Drink;4083;;191,52;2020-10-28;France;S-11;X;X
Product 5814;;4695;52;;07-09-2023;France;S-43;X;X
Product 5815;Snack;863.12;NaN;4765;15-02-2022;Portugal;;X;X
Product 5816;Snack;;87;;2018-06-08;Portugal;;X;X
Product 5817;Drink;;;;07/11/2019;;;X;X
Product 5818;Drink;321.07;24;4913;2024/07/14;Germany;;X;X
Product 5819;Food;4,544.97;56;4,348.81;2023-07-04;Germany;;X;X
;Snack;;;1732,06;;;;X;X
Product 5821;Snack;289;NaN;3,537.86;2020/07/03;Germany;;X;X
Product 5822;Drink;336,96;73;4022;15/08/2024;France;;X;X
Product 5823;Snack;1922,10;;906;2021/11/20;Germany;;X;X
Product 5824;;4,937.25;;2927;2020/05/18;Germany;;X;X
Product 5825;Drink;3489;;363.24;27-04-2019;Portugal;S-12;X;X
Product 5826;Snack;2877;52;4700;2022-05-12;;S-20;X;X
Product 5827;Food;;30;;22-05-2023;France;;X;X
Product 5828;Food;3737;49;2,341.75;31-05-2022;France;;X;X
Product 5829;;1957;38;;04/09/2024;;S-8;X;X
Product 5830;;;71;3,060.62;2022-09-12;Portugal;;X;X
Product 5831;Drink;;25;3,088.30;2024/09/22;France;S-1;X;X
Product 5832;;963.99;1;28;2020-02-06;Germany;;X;X
Product 5833;Snack;;61;4143;2024/07/28;France;S-8;X;X
Product 5834;Drink;;;;22/03/2022;France;;X;X
;Food;4019,92;NaN;27;11-03-2021;France;S-32;X;X
Product 5836;Snack;4197,05;;4,064.53;28-12-2022;;;X;X
Product 5837;Snack;2,869.65;;3,683.94;2020-11-20;Portugal;;X;X
Product 5838;;;;55.54;2021/11/21;;;X;X
Product 5839;Snack;2003,88;;1250;25/10/2022;;;X;X
Product 5840;Drink;494;98;2776;;France;;X;X
Product 5841;;1781;NaN;4,520.95;2020/06/11;France;;X;X
Product 5842;Snack;;NaN;;2021-05-03;;;X;X
Product 5843;Food;4755;47;1,463.60;2018-05-29;;;X;X
Product 5844;;;71;;2019-12-26;Portugal;;X;X
Product 5845;Food;1612;NaN;4,532.63;2020-01-01;Germany;S-3;X;X
Product 5846;Drink;4442;2;556;28/05/2021;France;;X;X
Product 5847;Food;499.38;;3153,33;2024/06/14;Germany;S-41;X;X
Product 5848;Snack;;;713,90;2019-08-20;Germany;;X;X
Product 5849;Food;1372,99;NaN;1136,48;2022/12/23;Germany;;X;X
;;;46;253,26;2023-08-15;France;;X;X
Product 5851;Drink;;54;3954,79;2018/10/07;Germany;;X;X
Product 5852;;4,041.78;NaN;1110,41;13-01-2022;Portugal;;X;X
Product 5853;Snack;1455,85;48;351;2019-11-11;Germany;;X;X
Product 5854;Food;;;62;22-11-2021;Germany;;X;X
Product 5855;Snack;1913;;;11/07/2021;Portugal;S-29;X;X
Product 5856;Food;1,625.48;;;02-12-2019;France;S-18;X;X
Product 5857;Drink;875;15;;19/11/2018;France;;X;X
Product 5858;Drink;4307;84;4531;2022-09-14;France;S-7;X;X
Product 5859;Snack;;NaN;2529;2023/03/16;;;X;X
Product 5860;Drink;4664,77;NaN;1171,39;;Portugal;;X;X
Product 5861;Food;718.60;;1667;2018-05-26;Germany;;X;X
Product 5862;Food;;62;;26-05-2024;France;;X;X
Product 5863;;;;4862;2023-02-17;Germany;S-33;X;X
Product 5864;Food;84.94;;105.27;02/10/2023;;;X;X
;;;;4,477.18;2020-04-24;Germany;;X;X
Product 5866;Drink;4336,31;3;2641,21;23-10-2022;France;;X;X
Product 5867;;2,263.18;NaN;4621,17;22/08/2020;Germany;;X;X
Product 5868;Snack;2041,05;22;;09/12/2023;Germany;;X;X
Product 5869;Food;4409;;3264;08-09-2023;Germany;;X;X
Product 5870;Snack;4049;;3420,66;2023-09-14;France;;X;X
Product 5871;;769.41;37;2,452.91;17/12/2022;Portugal;;X;X
Product 5872;Drink;;;4547,57;2020/03/18;Germany;S-50;X;X
Product 5873;;303,82;75;1,537.87;2020-01-16;Portugal;;X;X
Product 5874;Snack;3986;;1743;2021-12-28;Germany;S-15;X;X
Product 5875;;3,656.61;;712;19-02-2020;Germany;S-20;X;X
Product 5876;Snack;151;44;;07/09/2024;;S-44;X;X
Product 5877;Food;3,733.54;20;;03-09-2023;France;;X;X
Product 5878;Snack;1345,57;;886.07;2019-02-06;;;X;X
Product 5879;Snack;;NaN;4,786.54;07/04/2018;Germany;;X;X
;Snack;;;997.03;;France;;X;X
Product 5881;Snack;;NaN;3,821.59;10-05-2020;Portugal;;X;X
Product 5882;;674;;2407;2023-01-27;France;;X;X
Product 5883;Food;1,683.18;;3,047.97;06/01/2021;France;;X;X
Product 5884;Drink;2776,19;;4,383.14;02/10/2018;;;X;X
Product 5885;;;;2384;2021/04/10;;S-34;X;X
Product 5886;;3046,96;NaN;;2022-02-28;Germany;;X;X
Product 5887;;1494,12;NaN;1762;28/07/2022;France;;X;X
Product 5888;Snack;2320;NaN;3085;11/12/2023;Portugal;S-49;X;X
Product 5889;Drink;;;1833,53;01-01-2020;France;;X;X
Product 5890;;;NaN;827.49;2019-04-16;Germany;;X;X
Product 5891;;1495,78;32;603,43;25-02-2022;Germany;S-18;X;X
Product 5892;Drink;;62;2521;2021/08/10;;S-25;X;X
Product 5893;Food;3,201.10;41;3603,88;2024-02-14;Portugal;;X;X
Product 5894;Drink;2865,19;12;4088,78;2019-04-19;France;;X;X
;Drink;4441,36;34;1,265.79;2023-12-30;Portugal;;X;X
Product 5896;Snack;;;;2024-04-07;Germany;;X;X
Product 5897;;5;15;3178;05-08-2022;Germany;;X;X
Product 5898;Snack;1351,32;NaN;4517,66;2018-02-07;France;;X;X
Product 5899;Food;4007,15;;2931;27/04/2019;Portugal;;X;X
Product 5900;;1,768.87;;;;France;;X;X
Product 5901;Food;1660;;4962,01;2023-09-14;France;;X;X
Product 5902;Food;3052,62;28;3,609.94;12-05-2021;France;;X;X
Product 5903;;2343;87;1480,94;2019/02/08;Germany;;X;X
Product 5904;Snack;767.82;57;2032,19;2020/08/31;Germany;;X;X
Product 5905;;;;;2018-05-13;;;X;X
Product 5906;Drink;;;474.68;2019/01/05;Portugal;;X;X
Product 5907;;;NaN;;2021-03-07;Portugal;S-49;X;X
Product 5908;Drink;2301;NaN;945.68;06/04/2020;Portugal;;X;X
Product 5909;Drink;4778,34;;2,360.44;25-10-2021;Portugal;S-13;X;X
;Drink;3281,53;;4312;2024-07-18;Portugal;S-38;X;X
Product 5911;;;;;06-09-2018;Germany;;X;X
Product 5912;Snack;3,689.07;84;954,92;2018/06/10;Germany;S-27;X;X
Product 5913;;1,007.33;;4506,86;09/07/2021;Germany;;X;X
Product 5914;Food;4195;NaN;4273;10-03-2018;;S-49;X;X
Product 5915;Snack;;1;;05-07-2019;France;;X;X
Product 5916;Snack;3481;33;3320,77;2023-01-05;;S-49;X;X
Product 5917;;;NaN;3735;13-03-2024;Germany;;X;X
Product 5918;;795.87;;2,822.78;24-07-2024;France;S-2;X;X
Product 5919;Drink;;52;3,757.61;04/01/2024;;;X;X
Product 5920;Food;155;60;;;Germany;;X;X
Product 5921;Food;;50;2,070.40;2018-09-01;France;;X;X
Product 5922;Drink;3582;NaN;2662;26-12-2022;;S-41;X;X
Product 5923;Snack;;5;3513;26/09/2022;France;;X;X
Product 5924;Snack;4193;NaN;531,68;2022-07-20;France;;X;X
;;4,640.46;;2,562.50;05/11/2020;France;;X;X
Product 5926;Food;;NaN;;2023/05/20;;;X;X
Product 5927;Snack;962,35;29;;27/02/2022;Portugal;;X;X
Product 5928;;1,919.75;NaN;;2023/04/09;Portugal;;X;X
Product 5929;Drink;4,217.12;NaN;1,744.87;03-07-2022;;;X;X
Product 5930;;3286,02;;4978,75;02/03/2024;France;S-6;X;X
Product 5931;Drink;1857,65;21;2,439.21;2022-06-11;Germany;S-42;X;X
Product 5932;Food;2,343.70;;;08/07/2022;Portugal;;X;X
Product 5933;Food;1,474.51;NaN;4,158.55;2024-04-15;France;;X;X
Product 5934;Snack;4431;;2,077.38;2021-06-11;Germany;;X;X
Product 5935;;4108;;1,868.84;2023/01/16;;S-23;X;X
Product 5936;Food;2071,60;2;2,477.27;26/03/2024;Portugal;S-29;X;X
Product 5937;Snack;4,667.82;NaN;;21/06/2018;Germany;;X;X
Product 5938;;;NaN;;2020/07/08;France;S-27;X;X
Product 5939;;3,624.66;NaN;300,23;2018-07-29;Portugal;;X;X
;Snack;3268,82;;3038;;France;S-6;X;X
Product 5941;;2251,55;38;2652,23;30-05-2020;Germany;S-45;X;X
Product 5942;Food;4,903.48;;;23-04-2022;Portugal;;X;X
Product 5943;Snack;1139,99;93;1,084.77;2018-06-10;France;;X;X
Product 5944;Food;;;331.20;2020/01/07;Portugal;;X;X
Product 5945;Snack;1581;71;2017;2021-09-04;Germany;;X;X
Product 5946;Drink;;38;;2020/05/04;Portugal;S-21;X;X
Product 5947;Food;278;;1406;2022-12-04;Portugal;S-31;X;X
Product 5948;Drink;;36;3,414.92;27-01-2018;Germany;;X;X
Product 5949;Snack;2904;NaN;;16-10-2023;France;S-27;X;X
Product 5950;;;;1,139.24;2020-03-03;Portugal;;X;X
Product 5951;Drink;2103;NaN;496,86;02/04/2023;Germany;;X;X
Product 5952;Snack;1569,37;9;2601;02-11-2022;Portugal;;X;X
Product 5953;Drink;4944,16;;;03/09/2019;;;X;X
Product 5954;Food;4,214.96;;4023,63;2018-11-19;Portugal;;X;X
;Snack;2313,84;;3,088.35;2019-05-08;Portugal;S-16;X;X
Product 5956;Snack;1763,71;56;;2021/03/31;Portugal;;X;X
Product 5957;;1602,03;NaN;1,398.15;22-06-2024;Portugal;;X;X
Product 5958;Snack;2789;19;1819;2021-12-24;Germany;S-47;X;X
Product 5959;Food;;30;4,339.24;2020-10-18;Germany;;X;X
Product 5960;Snack;838.24;;4001;;Portugal;;X;X
Product 5961;Snack;;38;;23/03/2019;France;;X;X
Product 5962;Food;2055,12;96;;11-02-2018;France;S-28;X;X
Product 5963;Drink;4306,22;;2272,80;2020-07-04;Germany;S-8;X;X
Product 5964;Drink;;;4,774.02;2024-02-06;Portugal;S-39;X;X
Product 5965;Food;396.37;52;;19/03/2022;;S-25;X;X
Product 5966;Drink;2968,39;NaN;307.56;2021-03-29;Germany;;X;X
Product 5967;Snack;902,03;;2155,66;2018-12-06;France;;X;X
Product 5968;Snack;3160;NaN;;2021-10-20;Portugal;;X;X
Product 5969;Snack;3691,14;;1,093.92;05-07-2019;Germany;;X;X
;Snack;;79;;2019/11/16;;;X;X
Product 5971;Snack;4236,67;;;01-12-2022;France;;X;X
Product 5972;Food;2,553.72;;4939;08-12-2019;France;S-49;X;X
Product 5973;Snack;4077,40;;4056;2018/12/08;France;S-48;X;X
Product 5974;Drink;;19;;2023/12/18;Portugal;S-41;X;X
Product 5975;Food;;;3685,20;19-09-2020;Portugal;;X;X
Product 5976;Drink;1940,12;;3840;06/04/2019;France;S-33;X;X
Product 5977;Snack;4365,38;;1,127.87;26/07/2023;;;X;X
Product 5978;Snack;2,273.41;25;;2021/12/06;France;S-22;X;X
Product 5979;;1,097.23;;;09/02/2024;;S-18;X;X
Product 5980;;2,947.40;;;;Portugal;;X;X
Product 5981;Snack;1,938.11;;;03/04/2021;Portugal;S-31;X;X
Product 5982;Drink;;;;06/05/2021;;;X;X
Product 5983;Food;;;751;2019-08-08;France;S-32;X;X
Product 5984;Drink;4,606.60;;;2023/09/19;Germany;;X;X
;Drink;3569,24;14;3292,57;09-01-2023;Germany;;X;X
Product 5986;Drink;2103;89;3,766.41;22/11/2019;France;S-21;X;X
Product 5987;Drink;;NaN;;26/04/2022;Portugal;S-30;X;X
Product 5988;Food;4,311.26;14;2,947.54;2020-08-29;Portugal;;X;X
Product 5989;;4,982.72;NaN;1,038.97;2022-08-06;Portugal;S-22;X;X
Product 5990;;;NaN;3197,73;2020/10/20;France;S-21;X;X
Product 5991;Food;;NaN;;09/01/2018;;;X;X
Product 5992;Food;2211,30;NaN;3773;2021/06/25;Portugal;;X;X
Product 5993;Drink;3,829.71;NaN;4,318.76;24/07/2021;Portugal;;X;X
Product 5994;Food;500;;3110,57;10-10-2021;Germany;;X;X
Product 5995;;1701,32;NaN;;07-10-2023;Portugal;;X;X
Product 5996;Snack;3406;88;2770,61;2018-07-31;;;X;X
Product 5997;Snack;2199,89;;3,709.02;25/05/2022;Germany;S-31;X;X
Product 5998;Snack;1787,38;;;04-12-2021;;;X;X
Product 5999;Drink;2,623.99;NaN;2188;06/08/2019;Germany;;X;X
;;2582;;3699,16;;;;X;X
Product 6001;Snack;1317;NaN;4643;2018/06/27;;;X;X
Product 6002;Drink;1,838.22;49;;2021-06-03;Portugal;;X;X
Product 6003;Snack;523,35;NaN;1061;07-09-2020;France;;X;X
Product 6004;Food;1556;NaN;;06/12/2019;;S-3;X;X
Product 6005;Food;4438,82;30;2616,61;31/01/2019;Portugal;;X;X
Product 6006;Drink;3257,00;36;184;2022-12-02;Portugal;;X;X
Product 6007;Drink;3,762.71;NaN;2241;2022/06/25;Portugal;;X;X
Product 6008;Drink;4888;NaN;2,283.13;2020-08-07;;;X;X
Product 6009;Drink;4,254.16;NaN;;2022/07/06;;;X;X
Product 6010;Snack;;;3878,25;2024-02-25;Germany;S-22;X;X
Product 6011;Drink;;;;05-09-2018;;S-24;X;X
Product 6012;Drink;4095,68;31;4321,95;2023/11/10;France;;X;X
Product 6013;Drink;;NaN;2,723.12;2018-11-02;Germany;;X;X
Product 6014;Food;;;;2022-10-17;Portugal;S-49;X;X
;;3089,55;NaN;;2019-11-06;France;S-23;X;X
Product 6016;Food;4,368.55;;;16/09/2018;;;X;X
Product 6017;Food;1160;;;2019-08-17;Portugal;;X;X
Product 6018;Food;4021;NaN;;2019/07/15;Germany;S-30;X;X
Product 6019;;1785;62;1928;2024/01/19;Portugal;;X;X
Product 6020;;;NaN;640.43;;;;X;X
Product 6021;Food;2872;NaN;2015,14;05/07/2023;Portugal;;X;X
Product 6022;Drink;123.70;;;26-08-2020;Germany;;X;X
Product 6023;Food;;;1806,23;2021/06/29;Germany;;X;X
Product 6024;Food;;31;1284;06/09/2023;Germany;;X;X
Product 6025;Food;4768,89;NaN;571.21;2022-08-02;;S-41;X;X
Product 6026;;331.97;;4,767.29;11/06/2019;Portugal;;X;X
Product 6027;Food;4688;;3904,14;2021-10-08;Portugal;;X;X
Product 6028;Snack;;NaN;;2024-04-23;Portugal;S-12;X;X
Product 6029;Food;2,530.16;;1,586.89;2020/06/07;Portugal;;X;X
;Food;4343;3;3,969.17;2023-03-29;Germany;;X;X
Product 6031;Snack;;96;;31-05-2020;;;X;X
Product 6032;Food;1,830.26;;;30/12/2020;Germany;;X;X
Product 6033;Food;3,007.10;;;2019/03/11;Portugal;;X;X
Product 6034;Food;3,312.73;NaN;618.11;2018/11/18;France;;X;X
Product 6035;Drink;;;1868,38;2023-04-11;France;;X;X
Product 6036;Drink;4,808.66;NaN;2071;2024/05/14;Portugal;;X;X
Product 6037;Drink;3,553.35;NaN;200.67;2019-06-27;;;X;X
Product 6038;Snack;2824,67;;2761,34;2018/09/07;;S-41;X;X
Product 6039;Food;1657;NaN;655,52;2022-07-11;France;;X;X
Product 6040;Food;4608;;723.76;;;;X;X
Product 6041;Drink;3,212.66;NaN;3397;06/11/2021;Portugal;S-14;X;X
